sample_id,json_key,violation_type,detected_violation,level,language,model,model_raw,strategy,violation_match,tp,fp,fn,tn,accuracy,expected_violation_raw,detected_violation_raw,processing_group
dip--deepseek33b-temp0-latest--default_dip_13,dip--deepseek33b-temp0-latest--default,DIP,,EASY,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_14,dip--deepseek33b-temp0-latest--default,DIP,,EASY,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_15,dip--deepseek33b-temp0-latest--default,DIP,OCP,EASY,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_16,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_17,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_18,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_19,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_20,dip--deepseek33b-temp0-latest--default,DIP,,HARD,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_21,dip--deepseek33b-temp0-latest--default,DIP,,HARD,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_22,dip--deepseek33b-temp0-latest--default,DIP,,HARD,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_23,dip--deepseek33b-temp0-latest--default,DIP,,HARD,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_24,dip--deepseek33b-temp0-latest--default,DIP,SRP,EASY,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--deepseek33b-temp0-latest--default_dip_25,dip--deepseek33b-temp0-latest--default,DIP,OCP,EASY,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_26,dip--deepseek33b-temp0-latest--default,DIP,,EASY,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_27,dip--deepseek33b-temp0-latest--default,DIP,SRP,EASY,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--deepseek33b-temp0-latest--default_dip_28,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_29,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_30,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_31,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_32,dip--deepseek33b-temp0-latest--default,DIP,,HARD,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_33,dip--deepseek33b-temp0-latest--default,DIP,,HARD,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_34,dip--deepseek33b-temp0-latest--default,DIP,OCP,HARD,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_35,dip--deepseek33b-temp0-latest--default,DIP,SRP,HARD,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--deepseek33b-temp0-latest--default_dip_36,dip--deepseek33b-temp0-latest--default,DIP,OCP,EASY,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_37,dip--deepseek33b-temp0-latest--default,DIP,,EASY,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_38,dip--deepseek33b-temp0-latest--default,DIP,OCP,EASY,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_39,dip--deepseek33b-temp0-latest--default,DIP,OCP,EASY,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_40,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_41,dip--deepseek33b-temp0-latest--default,DIP,OCP,MODERATE,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--deepseek33b-temp0-latest--default_dip_42,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_43,dip--deepseek33b-temp0-latest--default,DIP,,MODERATE,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_44,dip--deepseek33b-temp0-latest--default,DIP,,HARD,JAVA,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_45,dip--deepseek33b-temp0-latest--default,DIP,,HARD,PYTHON,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_46,dip--deepseek33b-temp0-latest--default,DIP,,HARD,KOTLIN,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--deepseek33b-temp0-latest--default_dip_47,dip--deepseek33b-temp0-latest--default,DIP,,HARD,C#,DeepSeek-33B,deepseek33b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_0,dip--codellama70b-temp0-latest--smell,DIP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_1,dip--codellama70b-temp0-latest--smell,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_2,dip--codellama70b-temp0-latest--smell,DIP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_3,dip--codellama70b-temp0-latest--smell,DIP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_4,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_5,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_6,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_7,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_8,dip--codellama70b-temp0-latest--smell,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_9,dip--codellama70b-temp0-latest--smell,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_10,dip--codellama70b-temp0-latest--smell,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_11,dip--codellama70b-temp0-latest--smell,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_12,dip--codellama70b-temp0-latest--smell,DIP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_13,dip--codellama70b-temp0-latest--smell,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_14,dip--codellama70b-temp0-latest--smell,DIP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_15,dip--codellama70b-temp0-latest--smell,DIP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_16,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_17,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_18,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_19,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_20,dip--codellama70b-temp0-latest--smell,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_21,dip--codellama70b-temp0-latest--smell,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_22,dip--codellama70b-temp0-latest--smell,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_23,dip--codellama70b-temp0-latest--smell,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_24,dip--codellama70b-temp0-latest--smell,DIP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_25,dip--codellama70b-temp0-latest--smell,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_26,dip--codellama70b-temp0-latest--smell,DIP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_27,dip--codellama70b-temp0-latest--smell,DIP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_28,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_29,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_30,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_31,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_32,dip--codellama70b-temp0-latest--smell,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_33,dip--codellama70b-temp0-latest--smell,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_34,dip--codellama70b-temp0-latest--smell,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_35,dip--codellama70b-temp0-latest--smell,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_36,dip--codellama70b-temp0-latest--smell,DIP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_37,dip--codellama70b-temp0-latest--smell,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_38,dip--codellama70b-temp0-latest--smell,DIP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_39,dip--codellama70b-temp0-latest--smell,DIP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_40,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_41,dip--codellama70b-temp0-latest--smell,DIP,SRP,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--smell_dip_42,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_43,dip--codellama70b-temp0-latest--smell,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_44,dip--codellama70b-temp0-latest--smell,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_45,dip--codellama70b-temp0-latest--smell,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_46,dip--codellama70b-temp0-latest--smell,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--smell_dip_47,dip--codellama70b-temp0-latest--smell,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,smell,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_0,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_1,dip--codellama70b-temp0-latest--default,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_2,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_3,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_4,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_5,dip--codellama70b-temp0-latest--default,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_6,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_7,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_8,dip--codellama70b-temp0-latest--default,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_9,dip--codellama70b-temp0-latest--default,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_10,dip--codellama70b-temp0-latest--default,DIP,SRP,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_11,dip--codellama70b-temp0-latest--default,DIP,SRP,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_12,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_13,dip--codellama70b-temp0-latest--default,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_14,dip--codellama70b-temp0-latest--default,DIP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_15,dip--codellama70b-temp0-latest--default,DIP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_16,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_17,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_18,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_19,dip--codellama70b-temp0-latest--default,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_20,dip--codellama70b-temp0-latest--default,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_21,dip--codellama70b-temp0-latest--default,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_22,dip--codellama70b-temp0-latest--default,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_23,dip--codellama70b-temp0-latest--default,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_24,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_25,dip--codellama70b-temp0-latest--default,DIP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_26,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_27,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_28,dip--codellama70b-temp0-latest--default,DIP,OCP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--codellama70b-temp0-latest--default_dip_29,dip--codellama70b-temp0-latest--default,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_30,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_31,dip--codellama70b-temp0-latest--default,DIP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_32,dip--codellama70b-temp0-latest--default,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_33,dip--codellama70b-temp0-latest--default,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_34,dip--codellama70b-temp0-latest--default,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_35,dip--codellama70b-temp0-latest--default,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_36,dip--codellama70b-temp0-latest--default,DIP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_37,dip--codellama70b-temp0-latest--default,DIP,OCP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--codellama70b-temp0-latest--default_dip_38,dip--codellama70b-temp0-latest--default,DIP,SRP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_39,dip--codellama70b-temp0-latest--default,DIP,OCP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,OCP,dip
dip--codellama70b-temp0-latest--default_dip_40,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_41,dip--codellama70b-temp0-latest--default,DIP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_42,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_43,dip--codellama70b-temp0-latest--default,DIP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,SRP,dip
dip--codellama70b-temp0-latest--default_dip_44,dip--codellama70b-temp0-latest--default,DIP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_45,dip--codellama70b-temp0-latest--default,DIP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_46,dip--codellama70b-temp0-latest--default,DIP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--codellama70b-temp0-latest--default_dip_47,dip--codellama70b-temp0-latest--default,DIP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,DIP,,dip
dip--gpt-4o-mini--default_dip_0,dip--gpt-4o-mini--default,DIP,SRP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,default,False,0,1,0,0,0,DIP,SRP,dip
dip--gpt-4o-mini--default_dip_1,dip--gpt-4o-mini--default,DIP,SRP,EASY,PYTHON,GPT-4o-Mini,gpt-4o-mini,default,False,0,1,0,0,0,DIP,SRP,dip
